,Reviews,Label,Score
274,"Jai
25 reviews
2 years ago
Very worst service . I am writing this review in Dec21. The lady who work in this leo store outlet have more worat attitude . She dont want to sale the product . She never give change . She want exact amount to buy products. As a customer, …More
15",negative,0.8608334064483643
275,"Subramanian Santhanam
Local Guide·64 reviews·4 photos
a year ago
Other  |  ₹600–800
Poor customer service. They will force you to pay by cash. Sales woman will either say card machine is not working or stock is unavailable if you say it is card sale. The same person is manning the outlet. Nothing changed. …More
9",negative,0.7947729229927063
276,81 Shop,81 Shop,81 Shop
277,"Caro Puspha
5 reviews
3 months ago
Dine in  |  Dinner  |  ₹200–400
Horrible place. They are cheating. They behave too rude. We celebrated a birthday party today in a congested garden. Only 5 of us were there in the partition which they call a garden,It’s not worth the price at all. There is no …More
Wafcafe (owner)
3 months ago
While booking we clearly showed the decor setup and the space details and also informed that its a small space. Also while booking we clearly mentioned that we do not encourage more prople but the client said you ll be adjusting the space and total of 8 people came. We have our concerns with air due to humidity and open space. The organiser were present in the place during the start of the event and asked the people who came if they had any concerns and they said everything is okay. All the problems stated above were not conveyed during the starting of the event but in the last during payment to reduce the payment but the service were fully used well by the customer. Also the slot that was booked by you was 5:30 to 7:30. You came late around 6:15.
Above all this, we try to serve the best for customers and would have even provided refund but one thing we do not support and do not encourge is customers shouting in front of our cafe and harrasing our employees which was done by you. We dont encourage people who shout at us post using our services fully and falsely accusing us that the decoration was not done as per photos while we provided it with at-most details. We have done more than 200+ parties and continue to serve our customers well with kindness with the same been reciprocated to our employees.",neutral,0.4899246394634247
278,"rathina ramasamy
Local Guide·114 reviews·1626 photos
3 years ago
A great chill out space under the nature's roof. A best place to visit and spend some quality time with your family and friends. Brownies are a delight to enjoy. By A complete variety of various cuisines under one roof. A great eat out for …More
2",positive,0.9759443998336792
279,"Mehul Sampath
Local Guide·137 reviews·1295 photos
4 years ago
First things first, this place is amazing for just one reason. Their Innovation. They started using eatable cups for their shakes way before it became a trend. …More
1",positive,0.8795578479766846
280,82 Shop,82 Shop,82 Shop
281,"yaseen salauddin
2 reviews·8 photos
a year ago
Dine in  |  ₹1–200
More",neutral,0.8124915361404419
282,"rama krishna
8 reviews
2 years ago
Dine in  |  Breakfast  |  ₹1–200",neutral,0.8006566762924194
283,"Bhavik Mahant
Local Guide·6 reviews·1 photo
a year ago",neutral,0.8948667645454407
284,83 Shop,83 Shop,83 Shop
285,"Nagaraj Duraisamy
Local Guide·20 reviews·53 photos
4 years ago
Grape tea superb... And also filter coffee
1",positive,0.8286947011947632
286,"Daamy .dharma
Local Guide·112 reviews·125 photos
5 months ago
Dine in  |  Other  |  ₹1–200
Specially don't miss the GRAPE TEA & KULI PANIYARAM WITH GARLIC CHUTNY ........taste is super...... …More",positive,0.6235536336898804
287,"Srinivasan k
Local Guide·71 reviews·173 photos
4 years ago
Want to try different type of teas like grape tea, pineapple tea, orange tea? This is the best place",positive,0.9284279346466064
288,84 Shop,84 Shop,84 Shop
289,"Dinesh kumar
1 review
6 months ago
Best filter coffee quality, best customer service and the variety of coffee we can had here is good.... Highly recommended to visit... …More
SARVANA COFFEE COMPANY (owner)
6 months ago
Thanks for your valuable feedback",positive,0.9728749990463257
290,"Nirmal Kumar
5 reviews
a year ago
Best place to get authentic coffee in town..Kind staff & Good service …More
1",positive,0.9714265465736389
291,"Vignesh Pe
Local Guide·59 reviews·744 photos
a year ago
Dine in  |  Other  |  ₹1–200
One of the oldest authentic coffee shops around velachery. Do try their shop for an amazing coffee experience …More
1
SARVANA COFFEE COMPANY (owner)
a year ago
Thank you for your valuable feedback",positive,0.9180763959884644
292,85 Shop,85 Shop,85 Shop
293,"Prasitha Lakshmi
Local Guide·107 reviews·477 photos
2 years ago
A Regular Tea Shop on the Busy 100 feet Road, right Next to Murugan Idly Kadai with a Small Novel Twist ~ The tea/snacks is sent from the top floor via a small lift ~ a bit of fancy show but the snacks and tea are pretty much average and …More",neutral,0.5847435593605042
294,"Santhosh Kumar
Local Guide·21 reviews
2 weeks ago
NEW
Dine in  |  Other  |  ₹1–200
Worst tea stall all I asked for a hot tea this north Indian guy says sorry tea I can't make it hot. Used to be regular here but won't come again useless place …More
1",negative,0.9211719632148743
295,"Supraja K
11 reviews·10 photos
a year ago
Best tea in the entire city
Tea lovers must try ......
I will never miss a chance to have this tea …More
2",positive,0.9078581929206848
296,86 Shop,86 Shop,86 Shop
297,"marshall manova
12 reviews
a month ago
Dine in  |  Other  |  ₹800–1,000
The customer service is very much warming, vishvas and the other gentleman were so customer friendly these two are the pillars. I had my experience in Bangalore airport, my hot cup of tea, cheese cake and peri peri wrap made my journey tummyful happy. Cheers to those two 👍 …More",positive,0.9344898462295532
298,"naveen km
Local Guide·35 reviews·175 photos
5 years ago
The place is quite ambient and spacious. Serves awesome cakes and muffins. The hazlenut tirumasu was just awesome. It was very soft and melts in your mouth. Very satisfying. The muffin was also really good. The price was quite high but being in a mall that is expected.
2",positive,0.9251212477684021
299,"Alice
Local Guide·7 reviews·159 photos
a year ago
Dine in  |  ₹400–600
Used to be one of my favorite places but the quality has gone down a bit. And the service is okay. It was hard to communicate because the person neither could say few words in tamil/English. They have the potential tho!!! …More",neutral,0.5432878732681274
300,87 Shop,87 Shop,87 Shop
301,"JK ARUNKUMAR
Local Guide·457 reviews·2368 photos
2 weeks ago
NEW
Dine in  |  Brunch  |  ₹1–200
Had bread omelette and masala tea. One masala tea is Rs 25. Rates are a bit high. Food tasted good but their toilet is very bad. Flush is not working in the toilet room. In the food court Gilli chai, Madras Bai briyani, Doner vill, Wafcafe and Ammachi veedu restaurant are there. All are sharing a single toilet room which is very bad. …More",neutral,0.5152058005332947
302,"Vaibhav Vasanth
Local Guide·55 reviews·570 photos
a year ago
I had ordered an egg mayo sandwich and 1 medium sized masala chai and the taste was awesome. The servers gave my order quickly and I enjoyed the ambience. Will definitely visit here again. …More
2
Gilli Chai @ Velachery (owner)
9 months ago
Thank you sir. Keep visiting...",positive,0.9632912278175354
303,"Creating_MemoryZ
Local Guide·25 reviews·85 photos
3 years ago
Random Hunts..!!! Fresh Experience

Gilli Chai. …More
5
Gilli Chai @ Velachery (owner)
3 years ago
Thank your sir.. It was indeed our pleasure to serve you and your friends. Please do keep visiting and spreading the good word around...",positive,0.9622398614883423
304,88 Shop,88 Shop,88 Shop
305,"Akshaya Murali
Local Guide·155 reviews·382 photos
2 weeks ago
NEW
This was my first time today, service was quick since it wasn't crowded. The staff is courteous. Will recommend for a quick meet up spot. …More",positive,0.701374351978302
306,"G RP (GRP)
Local Guide·190 reviews·2358 photos
7 months ago
Dine in  |  Lunch
Have been here a lot of times mainly for their tea but if with someone, would go on with snacks, etc. …More
2
Chai Galli (owner)
6 months ago
Hello GRP,

Thank you so much! We really appreciate your time to give us a positive review and it was great to have you as a customer. We look forward to serving you again soon",positive,0.9666799902915955
307,"Mukesh M
4 reviews·3 photos
5 months ago
I paid 210 rs for the bread slice, corn & mayo(sandwich).. Food quality, quantity & taste not satisfied... Ambiance is good seating also not much comfortable.. Overall not worth visiting..
Chai Galli (owner)
3 months ago
Dear Mukesh,

Thank you for bringing to our notice we will take immediate action on it and get it rectified. We sincerely apologise for the inconvenience caused. Please do call me @72999988072 on your next visit to serve you better.
Thank you",neutral,0.6397775411605835
308,89 Shop,89 Shop,89 Shop
309,"aruna ganesan
3 reviews
2 months ago
Worst taste coffee. I don't whether they made coffee with milk or only water. I used many karupatti shops I never ever feel this much worst service. This is not a first time. Earlier we have met many times and informed to one who is …More",negative,0.9365270733833313
310,"monisha sagadhevan
2 reviews
2 months ago
Coffee - I have never tasted a coffee like this, very worst coffee 😤🤮. I got confused. 🤔 coffee was full of water or water had a littlee bit of coffee.Bad service. …More",negative,0.9420023560523987
311,"Muthu Kumar
2 reviews
10 months ago
Other
I had a good atmosphere to relax with cup of ☕coffee and with nature🌿🍃 homemade product love eat is delicious😋...... …More
3",positive,0.9421290755271912
312,90 Shop,90 Shop,90 Shop
313,"Divin Mohan
7 reviews
3 months ago
Dine in  |  Other  |  ₹1–200
Very nice place for juice🍹, tea lovers 😍 and snacks eaters. Staff members are very friendly.
Everything that is being asked by the customer is served on the table. …More
Mr & Mrs cafe (owner)
2 months ago
Thanks for feedback. Visit Again",positive,0.9522109627723694
314,"R Venugopal
Local Guide·381 reviews·1731 photos
2 months ago
Dine in  |  ₹1–200
We had tea, masala milk and biscuits only. Quality was Good. Located on the main road linking Velacherry it is busy during peak hours. …More
Mr & Mrs cafe (owner)
2 months ago
Thanks for your feedback. Visit again",positive,0.8991745710372925
315,"Ghilli sarath
Local Guide·78 reviews·368 photos
3 months ago
We had a lemon juice for 30 RS but the quantity was 750 ml which is worth every penny and juice was refreshing..",positive,0.8413701057434082
316,91 Shop,91 Shop,91 Shop
317,"Devaraj Krishnan
Local Guide·36 reviews·6 photos
8 years ago
It's simply awesome",positive,0.9650061130523682
318,"reshmi rai
Local Guide·30 reviews·14 photos
6 years ago
Good place....",positive,0.9304436445236206
319,"Abdul Rasheed A
Local Guide·166 reviews·123 photos
2 years ago
Good coffee",positive,0.8981790542602539
320,92 Shop,92 Shop,92 Shop
321,"Aparna Babukuttan
Local Guide·18 reviews·133 photos
a month ago
Dine in
One of the best cafes in Velachery 👌🏻🍔🌭🍖🍟🧋🍨.....i went there only 3 or 4 times, but this cafe is my personal favourite because of the mouthwatering dishes 🥪🥤 i highly recommend 1by2 and i feel it is one of the must visit cafe in Velachery. …More",positive,0.8742727041244507
322,"Srinivas Krishnan
Local Guide·49 reviews·214 photos
7 months ago
Dine in  |  ₹1–200
I have been to this place a couple of times. Service was good. Sowmiya representative from the shop was customer friendly. Madurai butter bun is class item and they have introduced a few combos. Battata fry (Sweet Potato) fry tasted good.Variety of combos are options are there for a grab..Nice Ambience for small cafe …More
1
1By2 Cafe - Velachery (owner)
7 months ago
We strive to offer a best meal in the best ambience, and we are happy to see it showed on your last visit to 1by2 café. Hope to see you again soon!",positive,0.9587652087211609
323,"vkvraju
Local Guide·106 reviews·1865 photos
4 months ago
Dine in  |  Lunch  |  ₹200–400
1By2 Cafe is near Dindigul Thalapakatti on the 100ft Velachery Road (closer to Vijayanagar Bus Stand side). Recently went there and found the food there to be very tasty. Batata Sweet Potato Fries (with Per Peri flavored), Basil Paneer …More
1",positive,0.704174280166626
324,93 Shop,93 Shop,93 Shop
325,"kishorekumar
Local Guide·83 reviews·664 photos
5 months ago
Dine in  |  Brunch  |  ₹1–200
The karupatti coffee taste is delicious and the samosa also good but so much of masala inside it which its not comfortable to eat it fully. My recommendation for karupati coffee only 15 rs. Cheap and best to drink it. …More",neutral,0.4920072853565216
326,"Ashwin Kumar
Local Guide·111 reviews·1120 photos
4 weeks ago
Dine in  |  Dinner  |  ₹200–400
Coffee an tea very good snacks very good rate also normal …More",positive,0.9234404563903809
327,"Ramya Visvanathan
6 reviews
6 months ago
Taste of coffee and tea is so good. Evening snacks like kuzhi paniyaram, Gopi 65, momos is nice at affordable price range when compared to other natural sweets shop. We went with our family and enjoyed. …More",positive,0.9558520317077637
328,94 Shop,94 Shop,94 Shop
329,"Sri Nikethan
Local Guide·229 reviews·2663 photos
4 years ago
This shop is located in main road, opened during late nights tooo.Nice place to have a chit chat.They serve all types of juice and chats at reasonable price",positive,0.886411190032959
330,"Revanth Shankar
Local Guide·79 reviews·25 photos
4 years ago
Is located on velachery u will find it when u just go on the way through 100 ft road towards phoenix mall. Not much space offered. Bt a cool place to hangout for a tea.",positive,0.6517544388771057
331,"Bibhuti B. Bhardwaj
Local Guide·61 reviews·3037 photos
2 years ago
Reasonable price with great taste...Regular visitor since one month",positive,0.8472656607627869
332,95 Shop,95 Shop,95 Shop
333,"Lakshmi Varadan
Local Guide·12 reviews·4 photos
7 months ago
Delivery  |  Other  |  ₹400–600
Based on some good reviews in Google and decent ratings from Swiggy, I ordered some snacks from (through Swiggy). I was very disappointed with the quality of food and did not get a satisfactory response when I raised an issue. …More
1",neutral,0.5747180581092834
334,"Ganesh G
Local Guide·35 reviews·472 photos
a year ago
Dine in  |  Other  |  ₹1–200
Been there a couple of time. ✌️
Their coffee varieties are interesting. Loved Honey Cinnamon Coffee. ☕️
The decor is simple and neat. 🎍 …More",positive,0.9326376914978027
335,"Rakesh Inbaraj
Local Guide·13 reviews·5 photos
3 months ago
Dine in  |  Other
STALE FOOD ALERT!!

Stopped here for a late night coffee and had their filter coffee which was good. …More",neutral,0.5515921115875244
336,96 Shop,96 Shop,96 Shop
337,"Elamathy V
Local Guide·87 reviews·90 photos
4 months ago
Dine in  |  Other  |  ₹1–200
I ordered hot chocolate & French fries around 8.10pm today. V received hot chocolate @8.55pm. At that time also I didn't get fries, the salesperson didn't even ON the fries machine and I cancelled the fries which made him very happy.The …More",positive,0.5859179496765137
338,"shruthi s
Local Guide·12 reviews·4 photos
4 months ago
Dine in  |  Other  |  ₹200–400
I bought hot chocolate affogato , it's RS 189 and a king share milkshake it's Rs 179, ok it's this much money so I will be getting a good amount of hot chocolate and milkshake right ? But no, the RS 189 affogato was served in small size …More
1",positive,0.4813089668750763
339,"Jaiyah shruthiy T
Local Guide·197 reviews·299 photos
4 months ago
Dine in  |  ₹200–400
The Hot chocolate was perfect. In several cafés these days, they give something that tastes like Complan/Milo and name that as Hot chocolate. …More",positive,0.8296427130699158
340,97 Shop,97 Shop,97 Shop
341,"Diwakar Mohan
Local Guide·41 reviews·77 photos
a week ago
NEW
Dine in  |  Lunch  |  ₹200–400
Had combo unlimited menu, which is 399, food taste was average. Initial chicken wings was good, later when refilled it was not so good. Browny was good, pizza was above average, pasta was average. …More",neutral,0.5720045566558838
342,"midhun kumar
Local Guide·28 reviews·84 photos
5 months ago
Dine in  |  Lunch  |  ₹400–600
I kept this place on my list to visit for some special occasion. As I know it will definitely not disappoint... As expected everything was good. Their service was really amazing and about the food I need to mention specifically... We had …More
1",positive,0.9054372310638428
343,"Shyam Senthil
Local Guide·248 reviews·590 photos
4 months ago
Dine in  |  Dinner  |  ₹400–600
Visited Freshlymade recently, they have a good coffee menu and the food is definitely above average. …More
3",positive,0.8575316667556763
344,98 Shop,98 Shop,98 Shop
345,"Swaminathan S
Local Guide·365 reviews·297 photos
a year ago
This distinctive store has excellent egg puff, panner puff and veg puff. There is certainly no competition for their taste in their surroundings. Additionally, there is good-quality coffee and tea available as usual. …More
1",positive,0.9180903434753418
346,"anand hbk
Local Guide·190 reviews·1019 photos
a year ago
Dine in  |  Other  |  ₹1–200
Try coffee from this shop

- Enjoyed cofee from this shop …More
2",positive,0.8372564315795898
347,"Rekha Vijayan
3 reviews·1 photo
a year ago
Dine in  |  ₹1–200
One of the tastiest way to have beetroot and spinach. The homemade juices at Kaffi is so good, healthy and tasty. These juices are a must try at Kaffi.
1",positive,0.9070122241973877
348,99 Shop,99 Shop,99 Shop
349,"DHEENA THAYALAN
Local Guide·57 reviews·27 photos
2 months ago
Small place but great service employee, any time crowd this shop …More",positive,0.7562682628631592
350,"suji s
Local Guide·59 reviews·76 photos
a year ago
Drinks, and bakery items were good as it will n other stores. I'm not a smoker so i won't prefer going to this place as I also see many smokers all around the store. Only one time i have visited this store for coffee, and jaljeera. Coffee was good and jaljeera - Average. This place suits - smokers and Bachelors.
Thanks! …More
1",positive,0.7427342534065247
351,"Anish R Nath
Local Guide·676 reviews·4461 photos
3 months ago
Dine in  |  Brunch  |  ₹1–200
Quite congested and rushy all through the day.
Good snacks and tea. …More",neutral,0.5221948027610779
352,100 Shop,100 Shop,100 Shop
353,"Srirangarajan V
Local Guide·228 reviews·367 photos
a year ago
Fresh ground coffee is available here. We are using Leo coffee from my grandmother's generation. The taste is very good and persistent across ages.",positive,0.8995231986045837
354,"Jai
25 reviews
2 years ago
Very worst service . I am writing this review in Dec21. The lady who work in this leo store outlet have more worat attitude . She dont want to sale the product . She never give change . She want exact amount to buy products. As a customer, …More
15",negative,0.8608334064483643
355,"Subramanian Santhanam
Local Guide·64 reviews·4 photos
a year ago
Other  |  ₹600–800
Poor customer service. They will force you to pay by cash. Sales woman will either say card machine is not working or stock is unavailable if you say it is card sale. The same person is manning the outlet. Nothing changed. …More
9",negative,0.7947729229927063
356,101 Shop,101 Shop,101 Shop
357,"Caro Puspha
5 reviews
3 months ago
Dine in  |  Dinner  |  ₹200–400
Horrible place. They are cheating. They behave too rude. We celebrated a birthday party today in a congested garden. Only 5 of us were there in the partition which they call a garden,It’s not worth the price at all. There is no …More
Wafcafe (owner)
3 months ago
While booking we clearly showed the decor setup and the space details and also informed that its a small space. Also while booking we clearly mentioned that we do not encourage more prople but the client said you ll be adjusting the space and total of 8 people came. We have our concerns with air due to humidity and open space. The organiser were present in the place during the start of the event and asked the people who came if they had any concerns and they said everything is okay. All the problems stated above were not conveyed during the starting of the event but in the last during payment to reduce the payment but the service were fully used well by the customer. Also the slot that was booked by you was 5:30 to 7:30. You came late around 6:15.
Above all this, we try to serve the best for customers and would have even provided refund but one thing we do not support and do not encourge is customers shouting in front of our cafe and harrasing our employees which was done by you. We dont encourage people who shout at us post using our services fully and falsely accusing us that the decoration was not done as per photos while we provided it with at-most details. We have done more than 200+ parties and continue to serve our customers well with kindness with the same been reciprocated to our employees.",neutral,0.4899246394634247
358,"rathina ramasamy
Local Guide·114 reviews·1626 photos
3 years ago
A great chill out space under the nature's roof. A best place to visit and spend some quality time with your family and friends. Brownies are a delight to enjoy. By A complete variety of various cuisines under one roof. A great eat out for …More
2",positive,0.9759443998336792
359,"Mehul Sampath
Local Guide·137 reviews·1295 photos
4 years ago
First things first, this place is amazing for just one reason. Their Innovation. They started using eatable cups for their shakes way before it became a trend. …More
1",positive,0.8795578479766846
360,102 Shop,102 Shop,102 Shop
361,"yaseen salauddin
2 reviews·8 photos
a year ago
Dine in  |  ₹1–200
More",neutral,0.8124915361404419
362,"rama krishna
8 reviews
2 years ago
Dine in  |  Breakfast  |  ₹1–200",neutral,0.8006566762924194
363,"Bhavik Mahant
Local Guide·6 reviews·1 photo
a year ago",neutral,0.8948667645454407
364,103 Shop,103 Shop,103 Shop
365,"Nagaraj Duraisamy
Local Guide·20 reviews·53 photos
4 years ago
Grape tea superb... And also filter coffee
1",positive,0.8286947011947632
366,"Daamy .dharma
Local Guide·112 reviews·125 photos
5 months ago
Dine in  |  Other  |  ₹1–200
Specially don't miss the GRAPE TEA & KULI PANIYARAM WITH GARLIC CHUTNY ........taste is super...... …More",positive,0.6235536336898804
367,"Srinivasan k
Local Guide·71 reviews·173 photos
4 years ago
Want to try different type of teas like grape tea, pineapple tea, orange tea? This is the best place",positive,0.9284279346466064
368,104 Shop,104 Shop,104 Shop
369,"Dinesh kumar
1 review
6 months ago
Best filter coffee quality, best customer service and the variety of coffee we can had here is good.... Highly recommended to visit... …More
SARVANA COFFEE COMPANY (owner)
6 months ago
Thanks for your valuable feedback",positive,0.9728749990463257
370,"Nirmal Kumar
5 reviews
a year ago
Best place to get authentic coffee in town..Kind staff & Good service …More
1",positive,0.9714265465736389
371,"Vignesh Pe
Local Guide·59 reviews·744 photos
a year ago
Dine in  |  Other  |  ₹1–200
One of the oldest authentic coffee shops around velachery. Do try their shop for an amazing coffee experience …More
1
SARVANA COFFEE COMPANY (owner)
a year ago
Thank you for your valuable feedback",positive,0.9180763959884644
372,105 Shop,105 Shop,105 Shop
373,"Prasitha Lakshmi
Local Guide·107 reviews·477 photos
2 years ago
A Regular Tea Shop on the Busy 100 feet Road, right Next to Murugan Idly Kadai with a Small Novel Twist ~ The tea/snacks is sent from the top floor via a small lift ~ a bit of fancy show but the snacks and tea are pretty much average and …More",neutral,0.5847435593605042
374,"Santhosh Kumar
Local Guide·21 reviews
2 weeks ago
NEW
Dine in  |  Other  |  ₹1–200
Worst tea stall all I asked for a hot tea this north Indian guy says sorry tea I can't make it hot. Used to be regular here but won't come again useless place …More
1",negative,0.9211719632148743
375,"Supraja K
11 reviews·10 photos
a year ago
Best tea in the entire city
Tea lovers must try ......
I will never miss a chance to have this tea …More
2",positive,0.9078581929206848
376,106 Shop,106 Shop,106 Shop
377,"marshall manova
12 reviews
a month ago
Dine in  |  Other  |  ₹800–1,000
The customer service is very much warming, vishvas and the other gentleman were so customer friendly these two are the pillars. I had my experience in Bangalore airport, my hot cup of tea, cheese cake and peri peri wrap made my journey tummyful happy. Cheers to those two 👍 …More",positive,0.9344898462295532
378,"naveen km
Local Guide·35 reviews·175 photos
5 years ago
The place is quite ambient and spacious. Serves awesome cakes and muffins. The hazlenut tirumasu was just awesome. It was very soft and melts in your mouth. Very satisfying. The muffin was also really good. The price was quite high but being in a mall that is expected.
2",positive,0.9251212477684021
379,"Alice
Local Guide·7 reviews·159 photos
a year ago
Dine in  |  ₹400–600
Used to be one of my favorite places but the quality has gone down a bit. And the service is okay. It was hard to communicate because the person neither could say few words in tamil/English. They have the potential tho!!! …More",neutral,0.5432878732681274
380,107 Shop,107 Shop,107 Shop
381,"JK ARUNKUMAR
Local Guide·457 reviews·2368 photos
2 weeks ago
NEW
Dine in  |  Brunch  |  ₹1–200
Had bread omelette and masala tea. One masala tea is Rs 25. Rates are a bit high. Food tasted good but their toilet is very bad. Flush is not working in the toilet room. In the food court Gilli chai, Madras Bai briyani, Doner vill, Wafcafe and Ammachi veedu restaurant are there. All are sharing a single toilet room which is very bad. …More",neutral,0.5152058005332947
382,"Vaibhav Vasanth
Local Guide·55 reviews·570 photos
a year ago
I had ordered an egg mayo sandwich and 1 medium sized masala chai and the taste was awesome. The servers gave my order quickly and I enjoyed the ambience. Will definitely visit here again. …More
2
Gilli Chai @ Velachery (owner)
9 months ago
Thank you sir. Keep visiting...",positive,0.9632912278175354
383,"Creating_MemoryZ
Local Guide·25 reviews·85 photos
3 years ago
Random Hunts..!!! Fresh Experience

Gilli Chai. …More
5
Gilli Chai @ Velachery (owner)
3 years ago
Thank your sir.. It was indeed our pleasure to serve you and your friends. Please do keep visiting and spreading the good word around...",positive,0.9622398614883423
384,108 Shop,108 Shop,108 Shop
385,"Akshaya Murali
Local Guide·155 reviews·382 photos
2 weeks ago
NEW
This was my first time today, service was quick since it wasn't crowded. The staff is courteous. Will recommend for a quick meet up spot. …More",positive,0.701374351978302
386,"G RP (GRP)
Local Guide·190 reviews·2358 photos
7 months ago
Dine in  |  Lunch
Have been here a lot of times mainly for their tea but if with someone, would go on with snacks, etc. …More
2
Chai Galli (owner)
6 months ago
Hello GRP,

Thank you so much! We really appreciate your time to give us a positive review and it was great to have you as a customer. We look forward to serving you again soon",positive,0.9666799902915955
387,"Mukesh M
4 reviews·3 photos
5 months ago
I paid 210 rs for the bread slice, corn & mayo(sandwich).. Food quality, quantity & taste not satisfied... Ambiance is good seating also not much comfortable.. Overall not worth visiting..
Chai Galli (owner)
3 months ago
Dear Mukesh,

Thank you for bringing to our notice we will take immediate action on it and get it rectified. We sincerely apologise for the inconvenience caused. Please do call me @72999988072 on your next visit to serve you better.
Thank you",neutral,0.6397775411605835
388,109 Shop,109 Shop,109 Shop
389,"aruna ganesan
3 reviews
2 months ago
Worst taste coffee. I don't whether they made coffee with milk or only water. I used many karupatti shops I never ever feel this much worst service. This is not a first time. Earlier we have met many times and informed to one who is …More",negative,0.9365270733833313
390,"monisha sagadhevan
2 reviews
2 months ago
Coffee - I have never tasted a coffee like this, very worst coffee 😤🤮. I got confused. 🤔 coffee was full of water or water had a littlee bit of coffee.Bad service. …More",negative,0.9420023560523987
391,"Muthu Kumar
2 reviews
10 months ago
Other
I had a good atmosphere to relax with cup of ☕coffee and with nature🌿🍃 homemade product love eat is delicious😋...... …More
3",positive,0.9421290755271912
392,110 Shop,110 Shop,110 Shop
393,"Divin Mohan
7 reviews
3 months ago
Dine in  |  Other  |  ₹1–200
Very nice place for juice🍹, tea lovers 😍 and snacks eaters. Staff members are very friendly.
Everything that is being asked by the customer is served on the table. …More
Mr & Mrs cafe (owner)
2 months ago
Thanks for feedback. Visit Again",positive,0.9522109627723694
394,"R Venugopal
Local Guide·381 reviews·1731 photos
2 months ago
Dine in  |  ₹1–200
We had tea, masala milk and biscuits only. Quality was Good. Located on the main road linking Velacherry it is busy during peak hours. …More
Mr & Mrs cafe (owner)
2 months ago
Thanks for your feedback. Visit again",positive,0.8991745710372925
395,"Ghilli sarath
Local Guide·78 reviews·368 photos
3 months ago
We had a lemon juice for 30 RS but the quantity was 750 ml which is worth every penny and juice was refreshing..",positive,0.8413701057434082
396,111 Shop,111 Shop,111 Shop
397,"Devaraj Krishnan
Local Guide·36 reviews·6 photos
8 years ago
It's simply awesome",positive,0.9650061130523682
398,"reshmi rai
Local Guide·30 reviews·14 photos
6 years ago
Good place....",positive,0.9304436445236206
399,"Abdul Rasheed A
Local Guide·166 reviews·123 photos
2 years ago
Good coffee",positive,0.8981790542602539
400,112 Shop,112 Shop,112 Shop
401,"Aparna Babukuttan
Local Guide·18 reviews·133 photos
a month ago
Dine in
One of the best cafes in Velachery 👌🏻🍔🌭🍖🍟🧋🍨.....i went there only 3 or 4 times, but this cafe is my personal favourite because of the mouthwatering dishes 🥪🥤 i highly recommend 1by2 and i feel it is one of the must visit cafe in Velachery. …More",positive,0.8742727041244507
402,"Srinivas Krishnan
Local Guide·49 reviews·214 photos
7 months ago
Dine in  |  ₹1–200
I have been to this place a couple of times. Service was good. Sowmiya representative from the shop was customer friendly. Madurai butter bun is class item and they have introduced a few combos. Battata fry (Sweet Potato) fry tasted good.Variety of combos are options are there for a grab..Nice Ambience for small cafe …More
1
1By2 Cafe - Velachery (owner)
7 months ago
We strive to offer a best meal in the best ambience, and we are happy to see it showed on your last visit to 1by2 café. Hope to see you again soon!",positive,0.9587652087211609
403,"vkvraju
Local Guide·106 reviews·1865 photos
4 months ago
Dine in  |  Lunch  |  ₹200–400
1By2 Cafe is near Dindigul Thalapakatti on the 100ft Velachery Road (closer to Vijayanagar Bus Stand side). Recently went there and found the food there to be very tasty. Batata Sweet Potato Fries (with Per Peri flavored), Basil Paneer …More
1",positive,0.704174280166626
404,113 Shop,113 Shop,113 Shop
405,"kishorekumar
Local Guide·83 reviews·664 photos
5 months ago
Dine in  |  Brunch  |  ₹1–200
The karupatti coffee taste is delicious and the samosa also good but so much of masala inside it which its not comfortable to eat it fully. My recommendation for karupati coffee only 15 rs. Cheap and best to drink it. …More",neutral,0.4920072853565216
406,"Ashwin Kumar
Local Guide·111 reviews·1120 photos
4 weeks ago
Dine in  |  Dinner  |  ₹200–400
Coffee an tea very good snacks very good rate also normal …More",positive,0.9234404563903809
407,"Ramya Visvanathan
6 reviews
6 months ago
Taste of coffee and tea is so good. Evening snacks like kuzhi paniyaram, Gopi 65, momos is nice at affordable price range when compared to other natural sweets shop. We went with our family and enjoyed. …More",positive,0.9558520317077637
408,114 Shop,114 Shop,114 Shop
409,"Sri Nikethan
Local Guide·229 reviews·2663 photos
4 years ago
This shop is located in main road, opened during late nights tooo.Nice place to have a chit chat.They serve all types of juice and chats at reasonable price",positive,0.886411190032959
410,"Revanth Shankar
Local Guide·79 reviews·25 photos
4 years ago
Is located on velachery u will find it when u just go on the way through 100 ft road towards phoenix mall. Not much space offered. Bt a cool place to hangout for a tea.",positive,0.6517544388771057
411,"Bibhuti B. Bhardwaj
Local Guide·61 reviews·3037 photos
2 years ago
Reasonable price with great taste...Regular visitor since one month",positive,0.8472656607627869
412,115 Shop,115 Shop,115 Shop
413,"Lakshmi Varadan
Local Guide·12 reviews·4 photos
7 months ago
Delivery  |  Other  |  ₹400–600
Based on some good reviews in Google and decent ratings from Swiggy, I ordered some snacks from (through Swiggy). I was very disappointed with the quality of food and did not get a satisfactory response when I raised an issue. …More
1",neutral,0.5747180581092834
