,Reviews,Label,Score
638,"Rufus Philip
Local Guide·181 reviews·361 photos
6 years ago
Good food and great ambience. The service also was exceptional. Try the Milo, very unique to Chennai. Go for the burgers and sandwiches. The pasta and salad are not very consistent.",positive,0.6124674677848816
639,"Himanshi Sharma
Local Guide·13 reviews·52 photos
6 years ago
Fab ambience....Nd best place to visit fr food lovers😍Desserts are awesome and so is the cheesy garlic bread....",positive,0.9532382488250732
640,"Sharon Elizabeth Delson
Local Guide·148 reviews·1479 photos
6 years ago
A good place for quick catch up with friends, dates, business talks. Nice food. Good and cozy Ambience. Variety of food to choose from.
1",positive,0.9742318987846375
641,"Dharmendra H
10 reviews·7 photos
5 months ago
Dine in  |  Dinner
One of the worst place to eat food. Ordered veg pasta, but they gave chicken pasta. They were unapologetic. Totally a very bad experience. …More",negative,0.926881730556488
642,"siva kumar (BDM Shiva)
Local Guide·525 reviews·1260 photos
6 years ago
Great Ambience and very friendly staff. Lots of varieties of Arabian and Italian food in the heart of Chennai. Luvvvvv the Pasta and Café Americano Cold.",positive,0.9352003931999207
643,"Prakash Kumar
Local Guide·92 reviews·143 photos
2 years ago
Dine in  |  Dinner  |  ₹400–600
Great place for casual dine in. Good choice of burgers / pastas and amazing mojito's... Their service is decent and commendable... 👍 …More
1",positive,0.9605861902236938
644,"Rajasekar
Local Guide·244 reviews·428 photos
11 months ago
Take out  |  Other
Choco truffle cake is awesome. It's very tasty, chocolate is very rich and such a creamy consistency. Ferraro rocher cake is also good …More
1",positive,0.9599775075912476
645,"Saravanan Ram
Local Guide·256 reviews·598 photos
6 years ago
The place has excellent ambience. They have good variety or foods in their menu. But I expected more arabian cuisine whereas they served much of casual food. Food taste was average. Had chicken roll which was literally chicken rolled inside chappatis. Disappointed!",neutral,0.6704378128051758
646,"James Masilamani
Local Guide·14 reviews·2 photos
7 months ago
The Buffet Menu and the food items for the Birthday Party were rich and tasty though the per head charge of the Buffet ( Nonveg) is not known to me. In all, the infrastructure is good but for the rest room and it's lighting (poorly lit).
2",neutral,0.5328600406646729
647,"shiva shanth
Local Guide·25 reviews·76 photos
5 years ago
If u want to buy a customised cake with good taste pls visit this place price will be a little high but the quality makes you worth it
1",positive,0.8007553219795227
648,"Ramyapriya Muthukumar
Local Guide·54 reviews·141 photos
11 months ago
Dine in  |  Dinner  |  ₹200–400
The food was really good and the pasta was delicious
Service is good
One thing I dislike about this place is the lighting which is dull and a little bit dark could not take good pictures …More",neutral,0.6299934983253479
649,"Hakimuddin Bhagat
6 reviews
2 months ago
Dine in  |  Lunch  |  ₹200–400
A quiet place where you can enjoy your meal and savour your dessert. A bit pricier compared to others. …More",positive,0.8569647073745728
650,"Manoraj Victor Official MV
Local Guide·57 reviews·112 photos
5 years ago
Excellent place for dinner with softies and cake's....my heart melted while seeing their collections and creation of cake's",positive,0.9447354078292847
651,"Roshen bennet
Local Guide·68 reviews·19 photos
3 years ago
Hands down one of the best bakers in Chennai!

I'm writing this review with glee. I wanted to do something special for my …More
3",positive,0.9067628383636475
652,"Benjamin Clement
Local Guide·39 reviews·141 photos
3 years ago
Decent place but not everything on the menu is available post-lockdown! Good coffee still! ❤️",positive,0.7239122986793518
653,"Subramanian R
Local Guide·63 reviews·125 photos
2 years ago
One of the finest Italian places to try around anna nagar. Pleasant atmosphere to dine in. The pastries are very good. You can find kunafa here..
1",positive,0.9589927792549133
654,"kavitha karunanithi
Local Guide·90 reviews·130 photos
a year ago
Dine in  |  Other  |  ₹200–400
Tiramisu here is so good.

Red velvet cake is also good …More
1",positive,0.9378524422645569
655,"Daniel Jesudass
Local Guide·131 reviews·1273 photos
6 years ago
Not a 5 star because
1 Time taken to deliver ordered item is high
2 Price is over prized.
3 Taste for that prize diappoints
1",neutral,0.49849191308021545
656,"Adhi Bagavan
Local Guide·113 reviews·1293 photos
3 years ago
Amazing food for the price. Very limited veg options.",neutral,0.4807564616203308
657,"Shravan Sivakumar
Local Guide·256 reviews·738 photos
6 years ago
A good cafe with a menu which has nice variety. Had the Gourmet burger , though didn't feel 'Gourmet', good none the less. A tad pricey and portions could be larger here.",neutral,0.5218036770820618
658,"Arun Nassy
Local Guide·95 reviews·439 photos
6 years ago
The took order over a Call and my order was exactly how I wanted it to be.. for the matter of fact they nailed it in Decoration on the Cake and the Taste too wasn't that Bad. The disadvantage is that, they don't do Delivery even if the …More",neutral,0.5075151920318604
659,"Mohammed Aga
Local Guide·310 reviews·178 photos
4 months ago
Take out  |  Dinner  |  ₹2,000+
Good Quality Chocolate Cakes they serve quite impressed.

Strongly recommend …More",positive,0.9260270595550537
660,"Sandeep Bhogaraju
Local Guide·555 reviews·3513 photos
9 months ago
Take out  |  Other  |  ₹200–400
Awesome place in Anna nagar, open till late. Ambience is so cool and cozy, perfect for dinner dates. They have quite a number of arabian desert options, but limited eggless though. Cool place for coffee hangouts. Quick and friendly service, with street parking. …More",positive,0.9077522158622742
661,"haseeb modi
Local Guide·145 reviews·862 photos
a year ago
Take out  |  Brunch  |  ₹400–600
This is a great place to have an afternoon brunch or a late tea. Good place to hold a small meeting with colleagues and friends. They have a high collection of Arabian sweets which are on the expensive side but tasty. …More",positive,0.8973413705825806
662,"Lisa Shaik
Local Guide·53 reviews·169 photos
7 years ago
Where to start about this place, they have wide range of pastries and Arabian sweets with awesome deco.",positive,0.9076467156410217
663,"Ajit Aditya
Local Guide·22 reviews·220 photos
7 years ago
They have lot of items on their menu . It's gonna be tough to choose one xP nice place , but has a limited seats .",neutral,0.6325816512107849
664,"Shyam Kumar
Local Guide·142 reviews·1169 photos
5 years ago
Good location, Nice interiors, Quirky menu and a quick service time makes this place tick. The food is a delight. Tad too pricey. Otherwise a very good cafe to hangout.",positive,0.6049490571022034
665,"Amit Rawat
Local Guide·35 reviews·14 photos
4 months ago
Don't sit near the walls If you want to enjoy your food as you might see cockroaches going in and out the holes in the walls.",positive,0.48961156606674194
666,"raveenaa deen
Local Guide·12 reviews·12 photos
5 years ago
One of the best cafes in annanagar. Good ambience and great food..!",positive,0.9783859848976135
667,"You Pre
5 reviews·1 photo
5 months ago
Poor food quality nowadays
Don’t buy tiramisu , goes and cheese cake …More",negative,0.83363276720047
668,"HannesandNicolene Olivier
Local Guide·105 reviews·335 photos
7 years ago
Coming to Arabica is always a good experience. Their food, their cakes and their pot coffee is always excellent and the place is clean. Service is good.",positive,0.9590715765953064
669,"Priyadharshini Vijayaraj
Local Guide·27 reviews·14 photos
2 years ago
Too much of sugar in cake and never tasted such a falooda... horrible experience
2",negative,0.9119954705238342
670,"Gideon Gladson
Local Guide·20 reviews·29 photos
2 years ago
Dine in
Excellent taste. Variety of flavours and fountain cakes. Ambient place for family and loved ones.",positive,0.9552662968635559
671,"Goshanjit M
Local Guide·21 reviews·37 photos
2 years ago
Good place for desserts... appetizers and main course were normal...",positive,0.8794373273849487
672,"Mokesh sundar
Local Guide·50 reviews·18 photos
2 years ago
Today we delivery a cake from our shop to Cafe Arabica Banquet Hall for engagement.Ambience was nice and spacious",positive,0.9406556487083435
673,"Daniel
3 reviews
8 months ago
Overall food is great . But the price is little too much . But you can give it a shot they have a nice ambience and environment. …More",positive,0.8142378330230713
674,"Dinesh Balaji
Local Guide·67 reviews·655 photos
6 years ago
every good for #evening chat_time... cakes shakes and lot more ... #amazing_classic touch !!!",positive,0.8992159962654114
675,"Joseph Stanley
Local Guide·41 reviews·3 photos
a year ago
Dine in  |  Lunch  |  ₹400–600
Probably the best Shawarma outside the GCC. The flavours & freshness of the Hawaiian Chicken Salad was spot on. Beef Steak was good, could have been better but still it was a really good experience. Value for Money definitely. Keep up the Quality Service guys. …More
1",positive,0.9372071027755737
676,"Jaffar Hakkim
Local Guide·24 reviews
a year ago
No AC during this peak summer. Was surprised. But fans were there. The one jn my table was jot switched kn though. …More",neutral,0.5288330316543579
677,"Dharshini Sribalakrishnan
Local Guide·102 reviews·78 photos
11 months ago
Dine in  |  Other  |  ₹200–400
Serene ambience but food takes a longer time , fries and toast are must try …More",positive,0.5110936164855957
678,"vivek radhakrishnan
Local Guide·46 reviews·134 photos
2 years ago
Dine in  |  Dinner  |  ₹200–400
Tried apple pie and kunafa

Apple pie is average and kunfaa is good crispy and with sauces it tastes better",positive,0.8151786923408508
679,"Keerthiswari S
2 reviews
8 months ago
Other  |  ₹400–600
Worst experience in my 22 years of life. Especially disappointed by hot chocolate, cold coffee. Hot water was good, served in correct temperature. …More",neutral,0.5560721158981323
680,"Jeffrey Samuel
Local Guide·64 reviews·22 photos
a year ago
Silent and serene best place to have a quiet meal

Quality stamped always …More",positive,0.8891313076019287
681,"Satish Alavandar
Local Guide·56 reviews·68 photos
a year ago
Take out  |  Dinner  |  ₹400–600
One of the best burgers i have had in recent memory and one of the best shwarmas in town period . Fast and hassle free service in a very calm and relaxing ambiance . What more can one ask . Highly recommended . …More",positive,0.9267131090164185
682,"Its Me
6 reviews
a year ago
Take out  |  Dinner  |  ₹200–400
I'd ordered a Chicken Caesar Salad. I wish they learned how to prepare this salad. Because the lettuce is too old and soggy, there is no Caesar dressing, only Mayo with lots of pepper. And onions. Who adds onions to Caesar salad? Totally unsatisfied.",negative,0.6070123314857483
683,"Chris E
Local Guide·143 reviews·444 photos
a year ago
Fantastic cake delivered as per exact requirements given though it was complicated. Well done Team! …More
1",neutral,0.4828031361103058
684,"thirukumaran S
Local Guide·42 reviews·232 photos
a year ago
Dine in  |  Brunch  |  ₹600–800
All meat is well cooked and served in a proper manner and taste also yummy 🤤 Arabic style I loved the most. Chocolate goey is nice i have tried it for the first time. …More
1",positive,0.9502241015434265
685,"Belsi .S
12 reviews
3 years ago
I should say the food here was just yummy. We ordered a sizzling pasta, and was trying it for the first time - was just impressed. The beverages were too good too. The service time was quite fine. Although the place was a little dark, …More",positive,0.8434171676635742
686,"Lalith Kumar
Local Guide·124 reviews·1614 photos
2 years ago
Dine in  |  Dinner
Visiting this place is a perfect outing with your favourite people when it is not crowded. Usually it is not only during the peak time.
The foood here is really good and the quality is top notch. A variety of items …More
1",positive,0.9297552704811096
687,"Krishna GJ
Local Guide·46 reviews·87 photos
6 years ago
Place has decent ambience... Salads are amazing...",positive,0.9517152905464172
688,"Shivram Vaithiyanathan
Local Guide·299 reviews·2241 photos
5 years ago
Very nice ambience and a variety of options to choose from. Tasty food too!
Owner was a generous man as well.. offered a candy to my little cousin and charged us for a non used bottle of water for 50 bucks.. Did not expect that kind of mentality and it's not going to get them anything.",positive,0.8473618030548096
689,"Kamna Revanoor
Local Guide·54 reviews·10 photos
4 years ago
My husband and I decided to head for a scrumptious continental breakfast. While we had another Anna Nagar-based place in mind, it was closed, so we decided to try Cafe Arabica instead. We tried their Arabian Breakfast and American …More",neutral,0.6623737215995789
690,"Atticus Finch
Local Guide·29 reviews·7 photos
5 years ago
Didn't like the chicken steak or the salad that I ordered here. The chicken steak had too much barbecue sauce and the salad was watery with too much pepper in it. Still, three stars for that amazing baklava. Just made my mouth water. And the other sweets are amazing as well.",neutral,0.5341752767562866
691,"Stalin Raj
Local Guide·51 reviews·30 photos
4 years ago
This is located just below sea shell restaurant. We had classic chicken pizza and chicken lasagna... Both were fantastic and would say must try ones. Pastries and sweets were also superb. They have unique collection of sweets. If you are lover of continental food, this is a must try place.",positive,0.9396108388900757
692,"Mohammed Riyasdeen
Local Guide·57 reviews·2 photos
a year ago
Dine in  |  Other  |  ₹200–400
Nice ambience. Employees are not much active and ready to take order. Food is nice but not match to that price point little expensive... quantity doesn't match to that price point. …More",neutral,0.46508118510246277
693,"Prashanth Mani
Local Guide·58 reviews·160 photos
6 years ago
One of my favorite cafes. Turkish Sweets are awesome. Main course are tasty, quantity is huge, good service. And they make the most beautiful birthday cakes, better than the other famous cafes. Place is not big, they have valet parking.",positive,0.922712504863739
694,"Suriya Murali
Local Guide·111 reviews·1575 photos
5 years ago
A nice place to chill with your friends. They have a wide variety of pastries and cakes.",positive,0.9351792931556702
695,"Radhakrishnan Kg
Local Guide·173 reviews·506 photos
5 years ago
Great place for social conversations.

Food is good. …More",positive,0.9625526666641235
696,"Sumesh Sundararajan
Local Guide·58 reviews·117 photos
a year ago
Take out  |  Other  |  ₹200–400
I've had tiramisu and fruit custard earlier and recently ordered a Excellent Chocolate Cake for frnds bday. It was awesome and licious. …More",positive,0.9583819508552551
697,"Sandhya Ravi
Local Guide·30 reviews·76 photos
5 years ago
Haven't tried the food here yet. Their beverages are good!",positive,0.8420814275741577
698,"Yogesh Kumar Raatakondala Jayakumar
Local Guide·30 reviews·73 photos
7 years ago
Cakes are really good here. The quality is really good. Felt that the charges were high for transporting a 3kg cake to 8km far place. But the cake was delivered well on specified time. Suggestions given by the staff are helpful in deciding which cake and flavor of the cake.",positive,0.8972235918045044
699,"Shreaya S
Local Guide·29 reviews·309 photos
5 years ago
Best place for desserts! Cakes are so good ❤ ! But the place is quite expensive
1",neutral,0.5158716440200806
700,"Amit BL
Local Guide·19 reviews·16 photos
6 years ago
Wonderful ambience for smaller groups. I wished they could've played some soft music in the background, but lovely ambience nevertheless.
Concerning menu items, we are free burgers and crostini, which were delicious by the way..",positive,0.9349460601806641
701,"Nithu Balachandiran
Local Guide·67 reviews
5 years ago
Very decent Cafe. Veg sandwich was tasty. Juices are really fresh but lots of sugar added(not good). Tiramisu carried a small hair on top of it....they convinced that it's not hair but fibre piece from package... Returned it back..",neutral,0.5888253450393677
702,"Amritha Prem
Local Guide·134 reviews·399 photos
6 years ago
It's one my best friends mom favourite restaurant! The pasta and fruit tartar is awesome here. Lovely ambience and amazing recipes are available here to pick and choose. Can visit with family and friends!",positive,0.9785968065261841
703,"Amrin Khan
Local Guide·249 reviews·1537 photos
4 years ago
Ambience- Takeaway or has a large dining area incase one wants to dine in.

Pocket friendly- Reasonable for the items quantity. …More
1",positive,0.6913424730300903
704,"Geetha Rajan
16 reviews·1 photo
6 years ago
Food is good, especially the arabic sweets, but I was totally taken aback when I saw the bill when I ordered the swerts today, because they have charged 28Rs for packing the sweets. They should put up a board saying, when we pack, the …More",positive,0.5984547734260559
705,"Shanti lalith
2 reviews
a year ago
Ordered iftar box last evening and received a box full of rotten n stale food.. just be a little human to senc somebody this kind of rotten chicken n almost all the items were jf orevious day leftovers packen neatly n sent.. wasted so much money buying here",negative,0.8608750104904175
706,"Angelica Christopher
Local Guide·29 reviews·4 photos
10 months ago
Dine in  |  Dinner  |  ₹800–1,000
The desserts and chocolates aren't that great, but the food off the menu is. Good ambience and great service. The bbq pizza and any of their drinks are delicious. …More",positive,0.6772843599319458
707,"Krithika M
Local Guide·100 reviews·380 photos
5 years ago
Went to Cafe Arabica to try out their desserts as I heard other bloggers say its worth a try. They had a wide varieties of cheesecakes, mousse, pastries, chocolates and doughnuts. …More
2",positive,0.5808332562446594
708,"nikesh jathanna
Local Guide·24 reviews·11 photos
7 years ago
Review for Confectionery: When ordering I asked the guy on the counter if the fresh pineapple cake has real pineapple he said yes. and the cake was dry just some yellow Sirup added. After ordering a couple of Pastries everything tastes artificial . Well they really need to improve on quality and taste.
3",neutral,0.5911798477172852
709,"Vicky Krish (Vignesh Krishna.G.M)
Local Guide·164 reviews·2130 photos
5 years ago
Lovely, chic place for nice chit chat with friends !
Could improve their milkshake menu.",positive,0.9561770558357239
710,"Kannan N
Local Guide·483 reviews·1852 photos
5 months ago
Very nice, delicious, customer service good …More
1",positive,0.9766334891319275
711,"GAYATHRI KARMEGAM
31 reviews·10 photos
3 years ago
Ambience is ❤. Freshly grounded coffee's are top notch. Normal cakes are dope. The Bluberry Cheesecake was rubbery with some strong yeast flavour in it, hazelnut cheesecake was super soft bt the flavour was blunt nd sweetness was high. Spl falooda did justice. A great place to sit nd have fun for long time.
1",positive,0.823485255241394
712,"sri vishnu
Local Guide·43 reviews·16 photos
a year ago
Worst place to have food. Nothing is good. If u want to have something better be in fasting and go to home and have some water.
Veg spring roll is having only samosa sheets with cabbage …More
2",negative,0.7952939867973328
713,"Manoj
Local Guide·31 reviews·25 photos
5 years ago
Enjoyed the food n the drinks.. very courteous staff.. doesn't have great seating options.. but definitely has a wonderful menu.. pretty nice ambience too.. highly recommended..",positive,0.571211040019989
714,"Grace Christina Samuel
Local Guide·60 reviews·17 photos
3 years ago
We had wonderful experience here at Cafe Arabica, everything was great - food service, ambience.. KUDOS to the staff. …More",positive,0.9670386910438538
715,"Jovin Joy
Local Guide·67 reviews·5 photos
4 years ago
Its a nice dark cozy place for lovers/couples... They have a variety of Arabian sweets .. Even though counter fellow was totally un welcoming like in other joints.... Thier food is really nice, but costly... Pretty costly for such a joint... Tables and chairs are really comfortable... Next to Seashells Anna nagar",positive,0.5411268472671509
716,"Srini Murali
Local Guide·12 reviews·20 photos
6 years ago
Cafe Arabica has a welcoming ambience with dim lighting that provides a mystical feel. There is a display of desserts that one can choose from; the baked cheese cake is a 'must try' dessert that melts in your mouth. The mains include some …More",positive,0.804287850856781
717,"Aravinda Samy Sarkkunan
Local Guide·43 reviews·126 photos
5 years ago
Cafe Arabica is part of the Sea Shell hotel in Anna Nagar. I have frequented here more times than I can imagine. The food here is to die for. No matter what dish you order, it's just perfect. I would recommend people to try the sausage fry, chicken steak and the classic lemonade. They do a damn good job.
2",positive,0.8818280696868896
718,"kiran chanakia
Local Guide·73 reviews·48 photos
3 years ago
Great taste with quality food. Courteous staff. Pretty expensive. Nice ambience. Must visit restaurant. I had club sandwich and fish with rice. It was really delicious.",positive,0.9067336320877075
719,"Navneeth Sundararaghavan
Local Guide·192 reviews·3824 photos
3 years ago
A good place to get cakes though a bit on the costlier side.

However, as an eat-in café, it is a bit lacking. The ventilation and …More",neutral,0.5140247344970703
720,"Sornalatha Senthilnathan
6 reviews
7 years ago
bought a cake for friend's bday and was very disappointed with the taste (it was a recommended by the staff) . so i went back the next day to tell them in a soft manner but the staff and manager stood there like a statue not even a sorry or …More
2",negative,0.7755597829818726
721,"Logesh kumar
Local Guide·80 reviews·27 photos
a year ago
Dine in
One of my most frequent Cafe. I would recommend their Zinger burger to try for any one visiting the Cafe for the first time. …More",neutral,0.513563871383667
722,"Karthik S
Local Guide·147 reviews·38 photos
3 years ago
They will surely meet your expectations on cakes orders. Also all snack items & backery items available here. Neat & clean place. Bit costly too. But value for money.",positive,0.5037841200828552
723,"Jitesh Jumani
Local Guide·41 reviews·4 photos
7 years ago
Location : Right next to Sea Shell, no valet. Limited parking available.
Ambience : Nice, clean, warm
Service : Good, they will help you choose basis your taste if your confused.
Food: Decent, slightly hyped and slightly expensive for the quantity.",positive,0.6328231692314148
724,"Mr. FoOdiee
Local Guide·154 reviews·3873 photos
6 years ago
One of my fav place in anna nagar with classy ambiance and delicious food.

What to order here ? …More
2",positive,0.900249719619751
725,"Dhruva c.k.v.
Local Guide·282 reviews·4955 photos
5 years ago
Nice space to chill out if you have a sweet tooth! Their chocolate truffle is fabulous. So is the filter coffee. Lastly a host like Sumodh, who attends to you with the captivating mallu smile adds tremendous value.",positive,0.9641496539115906
726,"Anuj Valiya Rakkanchath
Local Guide·24 reviews·30 photos
7 years ago
Cafe Arabica is among my top favorite restaurants to go for without even thinking once ...they have a wide variety of dishes and bakes and each and every single one of those dishes are just amazing... …More",positive,0.9475821256637573
727,"Doodle dee Doodle
Local Guide·14 reviews
6 years ago
Though not so spacious I really like this place at anna nagar. Their small bites n pastries are really good. Coffee s heaven here. Prices kinda nominal. Courteous staff.",positive,0.7334028482437134
728,"supriya sekar
Local Guide·100 reviews·659 photos
2 years ago
Take out  |  Other
Though the cake looks tempting it tastes average. Price was high and below avg cake. I won't be suggesting this shop as my exp was bad.
2",neutral,0.5018135905265808
729,"Amru SB
Local Guide·53 reviews·181 photos
6 years ago
This place has amazing food. I have been there quite a few times and have never been disappointed once. I love their chicken lasagna, donuts and croissants. Also, its light on your pocket .",positive,0.5684623718261719
730,"Thothathri s
Local Guide·28 reviews·28 photos
4 years ago
We ordered cake for my daughter's 3 rd birthday and asked them to Deliver. However the cake was damaged when they delivered and the quality of the cake was very very poor. Totally disappointed.
1",negative,0.9447147846221924
731,"Architect Vijay Vjsaydo
Local Guide·216 reviews·14 photos
a year ago
Nice ambience plus rates are affordable..creamy mushroom soup and fresh fries are goid",positive,0.8699442744255066
732,"Gayathri A
Local Guide·9 reviews
5 years ago
Food was good

Ordered classic chicken pizza and fries... The pizza was excellent. But the …More
1",positive,0.885688304901123
733,"Green Valley Services
Local Guide·221 reviews·870 photos
4 years ago
Upmarket bakery and coffee shop with a variety of Arabian dishes...also serves Continental and Italian cuisine...well maintained interiors and courteous staff...great food...bakery section has a good spread of Arabian sweets...other …More",positive,0.9495341181755066
734,"SITC Holidays
Local Guide·31 reviews·300 photos
4 years ago
Attractive little Cafe in an upmarket area...interesting menu choices including Arabian, Italian and Continental cuisine...pastry section is dominated by Arabian sweets, though other pastries are also available...popular joint among youngsters...tasty and quality food...worth visiting if you are in this part of the city...
1",positive,0.9192956686019897
735,"Vaishnav Davey
Local Guide·188 reviews·91 photos
4 years ago
Just the best bakery in Chennai. Enough said.
The variety is mind boggling. On top the service by itself is very professional to an extent where coming here has become a weekly ritual",positive,0.7505751252174377
736,"Krishnan chandrasekaran
7 reviews
2 years ago
Class act
Awesome ambiance
Courteous staff …More",positive,0.9393740892410278
737,"Kalyan Jampala
Local Guide·19 reviews
5 years ago
I got my daughter's first birthday cake from here and it was awesome. Cake was moist from inside and cream was delicious. You can ask for customized cake.",positive,0.9617599844932556
738,"Pavitra Jayaraman
Local Guide·47 reviews·4 photos
6 years ago
The veg pasta here tastes amazing. Dont forget to ask for the spicy red sauce. The serving quantity is pretty good. Worth the buck totally!",positive,0.9516182541847229
739,"Silas wesley The Vogue Traveller
Local Guide·33 reviews·261 photos
6 years ago
Cafe Arabica! Becoming one of a trending cafe for its desserts , middle east style sweets and shakes and mocktails. Let me get down straight to the review.
Our order was ; …More",neutral,0.5913141965866089
740,"Karthik Venkatraman
Local Guide·10 reviews·463 photos
7 years ago
Truly premium food, not expensive, rightly priced, & a great menu and mouthwatering food that also fills your tummy. I loved the place and food. I will recommend this to everyone for their special day and will visit again.",positive,0.9611753821372986
741,"Charles Benaiah
Local Guide·26 reviews·107 photos
5 years ago
Good food..... pastries are awesome......",positive,0.9752898216247559
742,"Vimal Kovath
374 reviews·3018 photos
5 years ago
Nice place to have a sweets and chit chat .
1",positive,0.9009249806404114
743,"Dayan Selwyn
3 reviews·5 photos
a year ago
Dine in  |  Lunch  |  ₹400–600
Attention Foodies. Awesome Joint for Quality Food. The Soup, steaks and the Bakes are simply yummy",positive,0.9638835191726685
744,"Santosh George
Local Guide·41 reviews·6 photos
6 years ago
Sent a dish bad coz the ingredients were stale (you could smell and taste that it had gone bad), and only stuck to the salad. But the veggies in that were obviously bad too (taste and smell were camouflaged by the sauces) as I had an extremely upset stomach the next day.",negative,0.953189492225647
745,"Anirudh Pradeep
5 reviews
11 months ago
Dine in  |  Dinner  |  ₹200–400
The food wasn’t that great,it just tasted so normal and the fries were too salty. …More",neutral,0.5243920683860779
746,"sruthi J
14 reviews·1 photo
5 years ago
They have the best brownie sizzlers.... You should also try the chicken lasagne....
Other than this i ordered chicken wrap, pasta... The items were good... You can try atleast once... It is really good place...",positive,0.9508464336395264
747,"Nikesh S
Local Guide·49 reviews·150 photos
4 years ago
Had a nice experience.....there....premium experience actually....service was good and the prices were a little. …More",positive,0.9272162318229675
748,"goutham youngster
Local Guide·25 reviews·35 photos
4 years ago
I was ordering two cakes to my gf's bday from this shop through online the other day. They didn't have any mobile number registered to paytm or google pay and the QR code picture that they sent didn't workout properly. And I was really …More",neutral,0.5207563042640686
749,"Mohit Thakur
Local Guide·14 reviews·29 photos
7 years ago
Good ambiance, melting chocolate cake is a must try, the rest is pretty decent. Good decor gives you the feeling of actually using firewood.",positive,0.9484022855758667
750,"Jerin G
Local Guide·105 reviews·189 photos
6 years ago
I ordered for a cold chocolate milkshake and what they gave me was something totally different. It had nothing except ice. No flavour at all. Waste of money. But the food is super tasty
1",neutral,0.5063551068305969
751,"Dr. Neetu Ojha_Pharm.D
Local Guide·42 reviews·34 photos
5 years ago
A good place... N loved caramel latte to the core",positive,0.9687048196792603
752,"Shreya Sudhan
11 reviews
5 years ago
The quality of food is good . Good approach and easy parking of vehicle . But the food is a bit over priced . If you are on a budget the place isn't recommended. Other than that the place is good to hang out with friends . Good environment.",positive,0.6373138427734375
753,"Dhiyanathiru
Local Guide·95 reviews·77 photos
2 years ago
Dine in  |  Breakfast
Good ambience, food is decent for the price, staff don't understand the regional language or speak English properly. Orders take a long time.",positive,0.6862700581550598
754,"Kritika
Local Guide·32 reviews
6 years ago
Dedicated place for desserts. Small bites and coffees are also available. Great ambience.
Everything is fine except for an awful long wait to order or get food to your table.",positive,0.5341467261314392
755,"Madhu V
Local Guide·168 reviews·157 photos
a year ago
Good Ambiance, great food …More",positive,0.9667392373085022
756,"Rahul Singh
234 reviews
6 years ago
This is one of the best cafe I have ever been in Chennai especially if you are looking for desserts. The quality of food and service both are really good.",positive,0.9603837132453918
757,"Varun Madhu
Local Guide·28 reviews
5 years ago
The food is very nice and there is a good variety of dishes. The cakes are extremely delicious. The only negative point is that it's a bit overpriced.",neutral,0.585774302482605
758,"Naveen Kumar
Local Guide·30 reviews·6 photos
2 years ago
Good place to hangout with friends. Price are on higher side but the ambient is too good for that price. Steak and hotdogs are must try.",positive,0.8241305351257324
759,"Vittal Dammalapati
Local Guide·50 reviews·16 photos
5 years ago
Fantastic place. Good selection of bites over a cup of coffee. Pretty cosy environment and the ambience is lovely. Very polite staff . 5 stars",positive,0.9651989936828613
760,"Subash Kumar
Local Guide·199 reviews·185 photos
6 months ago
Dine in  |  Brunch  |  ₹200–400
Pedestrian fare. Half-asleep waiteress that takes and serves everything wrong. …More",negative,0.4867776334285736
761,"Sheriff Allah Pichai
Local Guide·90 reviews·1004 photos
3 years ago
Just a casual evening eat out with family,but we loved the food and menu items actually filed our tummy for dinner.Great hospitality and dishes were awesome.
1",positive,0.9768831729888916
762,"Saadz K
Local Guide·10 reviews·31 photos
2 years ago
Chique, urban and cosy place, with a warm rustic & inviting interior.
Tasty food at reasonable prices.
Will suggest late afternoon or late evenings to dine in.
1",positive,0.8461780548095703
763,"kal log
Local Guide·43 reviews·7 photos
5 years ago
Best place in Annanagar to have cappuccino and mojitos. However rest of the food items needs to be improved in taste. But their overall food quality is excellent",positive,0.8877605199813843
764,"Dr. Divya D
Local Guide·101 reviews·437 photos
8 years ago
A nice cafe to have a brunch or evening snack. The spread of the menu is really good and smoothies are good. Pastries and birthday cakes are really tempting.",positive,0.960521936416626
765,"Charan
Local Guide·163 reviews·110 photos
a year ago
Dine in  |  Dinner  |  ₹1–200
Nice and cozy place ! Had fun with friends with great ambience with nice drinks and ipl a awesome weekend …More",positive,0.979310929775238
766,"Jabir Rajani
Local Guide·5 reviews
6 years ago
Nice breakfast place if you are looking for something away from the South Indian breakfast. Reasonably priced. Parking might be an issue if you have your own transport.",positive,0.7889291644096375
767,"Machamada Ponnana
Local Guide·187 reviews·102 photos
7 years ago
Amazing place, unknown to many, every item on the menu is lipsmacking and fingerlicking good, Ambiance excellent n 5 star service, exclusive speciality - Arabian sweets ( I do not know of any other place where we can get these locally), the pastry choices are also amazing.",positive,0.9471587538719177
768,"Preetha Manivelan
1 review
4 years ago
Hey Cafe Arabica! You are the best! Right from food to service, I loved you! The guys over there were so kind in treating their customers :) Keep up the good work!",positive,0.9830896854400635
769,"Rachel Williams
9 reviews
2 years ago
Dine in  |  Lunch  |  ₹200–400
Too much pepper in all the dishes. Bad lighting in the restaurant. Menu card not legible/ readable. Not up to par.",negative,0.8816829323768616
770,"Pradeesh.M
Local Guide·218 reviews·102 photos
10 months ago
My favourite cafe and quick bite spot in chennai, no doubts. …More",positive,0.8118851184844971
